Date,Country,Region,Business Unit,Account,Scenario,Amount EUR
2026-11-01,Germany,DACH,Equipment,Other Operating Income,Forecast,11242.08
2026-11-01,France,Western Europe,Industrial Solutions,Revenue,Actual,3093226.34
2026-11-01,France,Western Europe,Industrial Solutions,Material Costs,Actual,-1132311.88
2026-11-01,France,Western Europe,Industrial Solutions,Production Costs,Actual,-367236.29
2026-11-01,France,Western Europe,Industrial Solutions,Personnel Costs,Actual,-443743.85
2026-11-01,France,Western Europe,Industrial Solutions,External Services,Actual,-153015.12
2026-11-01,France,Western Europe,Industrial Solutions,Travel Expenses,Actual,-37620.37
2026-11-01,France,Western Europe,Industrial Solutions,IT Expenses,Actual,-30770.33
2026-11-01,France,Western Europe,Industrial Solutions,Other Operating Expenses,Actual,-56451.92
2026-11-01,France,Western Europe,Industrial Solutions,Depreciation,Actual,-108262.92
2026-11-01,France,Western Europe,Industrial Solutions,Other Operating Income,Actual,11430.12
2026-11-01,France,Western Europe,Industrial Solutions,Revenue,Budget,3082088.64
2026-11-01,France,Western Europe,Industrial Solutions,Material Costs,Budget,-1140372.8
2026-11-01,France,Western Europe,Industrial Solutions,Production Costs,Budget,-369850.64
2026-11-01,France,Western Europe,Industrial Solutions,Personnel Costs,Budget,-446902.85
2026-11-01,France,Western Europe,Industrial Solutions,External Services,Budget,-154104.43
2026-11-01,France,Western Europe,Industrial Solutions,Travel Expenses,Budget,-36503.66
2026-11-01,France,Western Europe,Industrial Solutions,IT Expenses,Budget,-31882.45
2026-11-01,France,Western Europe,Industrial Solutions,Other Operating Expenses,Budget,-54413.72
2026-11-01,France,Western Europe,Industrial Solutions,Depreciation,Budget,-107873.1
2026-11-01,France,Western Europe,Industrial Solutions,Other Operating Income,Budget,12030.58
2026-11-01,France,Western Europe,Industrial Solutions,Revenue,Forecast,3097962.76
2026-11-01,France,Western Europe,Industrial Solutions,Material Costs,Forecast,-1140084.53
2026-11-01,France,Western Europe,Industrial Solutions,Production Costs,Forecast,-369757.15
2026-11-01,France,Western Europe,Industrial Solutions,Personnel Costs,Forecast,-446789.88
2026-11-01,France,Western Europe,Industrial Solutions,External Services,Forecast,-154065.48
2026-11-01,France,Western Europe,Industrial Solutions,Travel Expenses,Forecast,-35820.72
2026-11-01,France,Western Europe,Industrial Solutions,IT Expenses,Forecast,-29611.39
2026-11-01,France,Western Europe,Industrial Solutions,Other Operating Expenses,Forecast,-55441.87
2026-11-01,France,Western Europe,Industrial Solutions,Depreciation,Forecast,-108428.7
2026-11-01,France,Western Europe,Industrial Solutions,Other Operating Income,Forecast,12459.19
2026-11-01,France,Western Europe,Services,Revenue,Actual,1897034.46
2026-11-01,France,Western Europe,Services,Material Costs,Actual,-350197.85
2026-11-01,France,Western Europe,Services,Production Costs,Actual,-155643.49
2026-11-01,France,Western Europe,Services,Personnel Costs,Actual,-457202.75
2026-11-01,France,Western Europe,Services,External Services,Actual,-145915.77
2026-11-01,France,Western Europe,Services,Travel Expenses,Actual,-22634.35
2026-11-01,France,Western Europe,Services,IT Expenses,Actual,-18752.53
2026-11-01,France,Western Europe,Services,Other Operating Expenses,Actual,-33906.63
2026-11-01,France,Western Europe,Services,Depreciation,Actual,-37940.69
2026-11-01,France,Western Europe,Services,Other Operating Income,Actual,7763.98
2026-11-01,France,Western Europe,Services,Revenue,Budget,1905501.54
2026-11-01,France,Western Europe,Services,Material Costs,Budget,-342990.28
2026-11-01,France,Western Europe,Services,Production Costs,Budget,-152440.12
2026-11-01,France,Western Europe,Services,Personnel Costs,Budget,-447792.86
2026-11-01,France,Western Europe,Services,External Services,Budget,-142912.62
2026-11-01,France,Western Europe,Services,Travel Expenses,Budget,-23834.64
2026-11-01,France,Western Europe,Services,IT Expenses,Budget,-18815.63
2026-11-01,France,Western Europe,Services,Other Operating Expenses,Budget,-34383.86
2026-11-01,France,Western Europe,Services,Depreciation,Budget,-38110.03
2026-11-01,France,Western Europe,Services,Other Operating Income,Budget,7725.16
2026-11-01,France,Western Europe,Services,Revenue,Forecast,1901499.16
2026-11-01,France,Western Europe,Services,Material Costs,Forecast,-338193.09
2026-11-01,France,Western Europe,Services,Production Costs,Forecast,-150308.04
2026-11-01,France,Western Europe,Services,Personnel Costs,Forecast,-441529.87
2026-11-01,France,Western Europe,Services,External Services,Forecast,-140913.79
2026-11-01,France,Western Europe,Services,Travel Expenses,Forecast,-22831.97
2026-11-01,France,Western Europe,Services,IT Expenses,Forecast,-18457.6
2026-11-01,France,Western Europe,Services,Other Operating Expenses,Forecast,-32713.25
2026-11-01,France,Western Europe,Services,Depreciation,Forecast,-38029.98
2026-11-01,France,Western Europe,Services,Other Operating Income,Forecast,7717.58
2026-11-01,France,Western Europe,Equipment,Revenue,Actual,2274159.21
2026-11-01,France,Western Europe,Equipment,Material Costs,Actual,-954018.2
2026-11-01,France,Western Europe,Equipment,Production Costs,Actual,-332797.05
2026-11-01,France,Western Europe,Equipment,Personnel Costs,Actual,-266237.64
2026-11-01,France,Western Europe,Equipment,External Services,Actual,-88745.88
2026-11-01,France,Western Europe,Equipment,Travel Expenses,Actual,-27252.86
2026-11-01,France,Western Europe,Equipment,IT Expenses,Actual,-22180.74
2026-11-01,France,Western Europe,Equipment,Other Operating Expenses,Actual,-42358.35
2026-11-01,France,Western Europe,Equipment,Depreciation,Actual,-102337.16
2026-11-01,France,Western Europe,Equipment,Other Operating Income,Actual,8603.25
2026-11-01,France,Western Europe,Equipment,Revenue,Budget,2404031.56
2026-11-01,France,Western Europe,Equipment,Material Costs,Budget,-1033733.57
2026-11-01,France,Western Europe,Equipment,Production Costs,Budget,-360604.73
2026-11-01,France,Western Europe,Equipment,Personnel Costs,Budget,-288483.79
2026-11-01,France,Western Europe,Equipment,External Services,Budget,-96161.26
2026-11-01,France,Western Europe,Equipment,Travel Expenses,Budget,-28678.94
2026-11-01,France,Western Europe,Equipment,IT Expenses,Budget,-23539.18
2026-11-01,France,Western Europe,Equipment,Other Operating Expenses,Budget,-43889.66
2026-11-01,France,Western Europe,Equipment,Depreciation,Budget,-108181.42
2026-11-01,France,Western Europe,Equipment,Other Operating Income,Budget,9488.64
2026-11-01,France,Western Europe,Equipment,Revenue,Forecast,2332267.83
2026-11-01,France,Western Europe,Equipment,Material Costs,Forecast,-996633.27
2026-11-01,France,Western Europe,Equipment,Production Costs,Forecast,-347662.77
2026-11-01,France,Western Europe,Equipment,Personnel Costs,Forecast,-278130.22
2026-11-01,France,Western Europe,Equipment,External Services,Forecast,-92710.07
2026-11-01,France,Western Europe,Equipment,Travel Expenses,Forecast,-28703.58
2026-11-01,France,Western Europe,Equipment,IT Expenses,Forecast,-23336.41
2026-11-01,France,Western Europe,Equipment,Other Operating Expenses,Forecast,-42523.05
2026-11-01,France,Western Europe,Equipment,Depreciation,Forecast,-104952.05
2026-11-01,France,Western Europe,Equipment,Other Operating Income,Forecast,8962.88
2026-11-01,Italy,Southern Europe,Industrial Solutions,Revenue,Actual,2227034.01
2026-11-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Actual,-836907.18
2026-11-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Actual,-271429.36
2026-11-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Actual,-327977.14
2026-11-01,Italy,Southern Europe,Industrial Solutions,External Services,Actual,-113095.56
2026-11-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Actual,-26660.34
2026-11-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Actual,-22361.68
2026-11-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Actual,-38459.71
2026-11-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Actual,-77946.19
2026-11-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Actual,9581.03
2026-11-01,Italy,Southern Europe,Industrial Solutions,Revenue,Budget,2181306.24
2026-11-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Budget,-807083.31
2026-11-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Budget,-261756.75
2026-11-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Budget,-316289.41
2026-11-01,Italy,Southern Europe,Industrial Solutions,External Services,Budget,-109065.31
2026-11-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Budget,-26046.7
2026-11-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Budget,-22117.39
2026-11-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Budget,-38442.81
2026-11-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Budget,-76345.72
2026-11-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Budget,8832.72
2026-11-01,Italy,Southern Europe,Industrial Solutions,Revenue,Forecast,2200828.35
2026-11-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Forecast,-801575.51
2026-11-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Forecast,-259970.44
2026-11-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Forecast,-314130.94
2026-11-01,Italy,Southern Europe,Industrial Solutions,External Services,Forecast,-108321.01
2026-11-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Forecast,-26768.11
2026-11-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Forecast,-21851.6
2026-11-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Forecast,-39643.82
2026-11-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Forecast,-77028.99
2026-11-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Forecast,9049.09
2026-11-01,Italy,Southern Europe,Services,Revenue,Actual,1353471.7
2026-11-01,Italy,Southern Europe,Services,Material Costs,Actual,-256404.38
2026-11-01,Italy,Southern Europe,Services,Production Costs,Actual,-113957.5
2026-11-01,Italy,Southern Europe,Services,Personnel Costs,Actual,-334750.17
2026-11-01,Italy,Southern Europe,Services,External Services,Actual,-106835.16
2026-11-01,Italy,Southern Europe,Services,Travel Expenses,Actual,-16174.38
2026-11-01,Italy,Southern Europe,Services,IT Expenses,Actual,-13694.73
2026-11-01,Italy,Southern Europe,Services,Other Operating Expenses,Actual,-24297.34
2026-11-01,Italy,Southern Europe,Services,Depreciation,Actual,-27069.43
2026-11-01,Italy,Southern Europe,Services,Other Operating Income,Actual,5834.49
2026-11-01,Italy,Southern Europe,Services,Revenue,Budget,1366183.14
2026-11-01,Italy,Southern Europe,Services,Material Costs,Budget,-245912.97
2026-11-01,Italy,Southern Europe,Services,Production Costs,Budget,-109294.65
2026-11-01,Italy,Southern Europe,Services,Personnel Costs,Budget,-321053.04
2026-11-01,Italy,Southern Europe,Services,External Services,Budget,-102463.74
2026-11-01,Italy,Southern Europe,Services,Travel Expenses,Budget,-15534.87
2026-11-01,Italy,Southern Europe,Services,IT Expenses,Budget,-13687.69
2026-11-01,Italy,Southern Europe,Services,Other Operating Expenses,Budget,-23591.94
2026-11-01,Italy,Southern Europe,Services,Depreciation,Budget,-27323.66
2026-11-01,Italy,Southern Europe,Services,Other Operating Income,Budget,4916.82
2026-11-01,Italy,Southern Europe,Services,Revenue,Forecast,1364164.58
2026-11-01,Italy,Southern Europe,Services,Material Costs,Forecast,-246426.13
2026-11-01,Italy,Southern Europe,Services,Production Costs,Forecast,-109522.72
2026-11-01,Italy,Southern Europe,Services,Personnel Costs,Forecast,-321723.0
2026-11-01,Italy,Southern Europe,Services,External Services,Forecast,-102677.55
2026-11-01,Italy,Southern Europe,Services,Travel Expenses,Forecast,-16438.48
2026-11-01,Italy,Southern Europe,Services,IT Expenses,Forecast,-13563.93
2026-11-01,Italy,Southern Europe,Services,Other Operating Expenses,Forecast,-24489.77
2026-11-01,Italy,Southern Europe,Services,Depreciation,Forecast,-27283.29
2026-11-01,Italy,Southern Europe,Services,Other Operating Income,Forecast,6132.91
2026-11-01,Italy,Southern Europe,Equipment,Revenue,Actual,1787838.57
2026-11-01,Italy,Southern Europe,Equipment,Material Costs,Actual,-774444.74
2026-11-01,Italy,Southern Europe,Equipment,Production Costs,Actual,-270155.14
2026-11-01,Italy,Southern Europe,Equipment,Personnel Costs,Actual,-216124.11
2026-11-01,Italy,Southern Europe,Equipment,External Services,Actual,-72041.37
2026-11-01,Italy,Southern Europe,Equipment,Travel Expenses,Actual,-21300.73
2026-11-01,Italy,Southern Europe,Equipment,IT Expenses,Actual,-17731.6
2026-11-01,Italy,Southern Europe,Equipment,Other Operating Expenses,Actual,-33644.45
2026-11-01,Italy,Southern Europe,Equipment,Depreciation,Actual,-80452.74
2026-11-01,Italy,Southern Europe,Equipment,Other Operating Income,Actual,7488.09
2026-11-01,Italy,Southern Europe,Equipment,Revenue,Budget,1751036.05
2026-11-01,Italy,Southern Europe,Equipment,Material Costs,Budget,-752945.5
2026-11-01,Italy,Southern Europe,Equipment,Production Costs,Budget,-262655.41
2026-11-01,Italy,Southern Europe,Equipment,Personnel Costs,Budget,-210124.33
2026-11-01,Italy,Southern Europe,Equipment,External Services,Budget,-70041.44
2026-11-01,Italy,Southern Europe,Equipment,Travel Expenses,Budget,-21098.63
2026-11-01,Italy,Southern Europe,Equipment,IT Expenses,Budget,-16703.41
2026-11-01,Italy,Southern Europe,Equipment,Other Operating Expenses,Budget,-31234.19
2026-11-01,Italy,Southern Europe,Equipment,Depreciation,Budget,-78796.62
2026-11-01,Italy,Southern Europe,Equipment,Other Operating Income,Budget,7761.44
2026-11-01,Italy,Southern Europe,Equipment,Revenue,Forecast,1762075.8
2026-11-01,Italy,Southern Europe,Equipment,Material Costs,Forecast,-755595.35
2026-11-01,Italy,Southern Europe,Equipment,Production Costs,Forecast,-263579.77
2026-11-01,Italy,Southern Europe,Equipment,Personnel Costs,Forecast,-210863.82
2026-11-01,Italy,Southern Europe,Equipment,External Services,Forecast,-70287.94
2026-11-01,Italy,Southern Europe,Equipment,Travel Expenses,Forecast,-21844.73
2026-11-01,Italy,Southern Europe,Equipment,IT Expenses,Forecast,-18128.92
2026-11-01,Italy,Southern Europe,Equipment,Other Operating Expenses,Forecast,-31890.99
2026-11-01,Italy,Southern Europe,Equipment,Depreciation,Forecast,-79293.41
2026-11-01,Italy,Southern Europe,Equipment,Other Operating Income,Forecast,6810.97
2026-11-01,Switzerland,DACH,Industrial Solutions,Revenue,Actual,2129847.53
2026-11-01,Switzerland,DACH,Industrial Solutions,Material Costs,Actual,-791513.94
2026-11-01,Switzerland,DACH,Industrial Solutions,Production Costs,Actual,-256707.22
2026-11-01,Switzerland,DACH,Industrial Solutions,Personnel Costs,Actual,-310187.9
2026-11-01,Switzerland,DACH,Industrial Solutions,External Services,Actual,-106961.34
2026-11-01,Switzerland,DACH,Industrial Solutions,Travel Expenses,Actual,-24599.88
2026-11-01,Switzerland,DACH,Industrial Solutions,IT Expenses,Actual,-21185.49
2026-11-01,Switzerland,DACH,Industrial Solutions,Other Operating Expenses,Actual,-38369.57
2026-11-01,Switzerland,DACH,Industrial Solutions,Depreciation,Actual,-74544.66
2026-11-01,Switzerland,DACH,Industrial Solutions,Other Operating Income,Actual,8610.92
2026-11-01,Switzerland,DACH,Industrial Solutions,Revenue,Budget,2019252.95
2026-11-01,Switzerland,DACH,Industrial Solutions,Material Costs,Budget,-747123.59
2026-11-01,Switzerland,DACH,Industrial Solutions,Production Costs,Budget,-242310.35
2026-11-01,Switzerland,DACH,Industrial Solutions,Personnel Costs,Budget,-292791.68
2026-11-01,Switzerland,DACH,Industrial Solutions,External Services,Budget,-100962.65
2026-11-01,Switzerland,DACH,Industrial Solutions,Travel Expenses,Budget,-23420.64
2026-11-01,Switzerland,DACH,Industrial Solutions,IT Expenses,Budget,-20675.9
2026-11-01,Switzerland,DACH,Industrial Solutions,Other Operating Expenses,Budget,-35804.18
2026-11-01,Switzerland,DACH,Industrial Solutions,Depreciation,Budget,-70673.85
2026-11-01,Switzerland,DACH,Industrial Solutions,Other Operating Income,Budget,7536.02
2026-11-01,Switzerland,DACH,Industrial Solutions,Revenue,Forecast,2066521.91
2026-11-01,Switzerland,DACH,Industrial Solutions,Material Costs,Forecast,-763612.78
2026-11-01,Switzerland,DACH,Industrial Solutions,Production Costs,Forecast,-247658.2
2026-11-01,Switzerland,DACH,Industrial Solutions,Personnel Costs,Forecast,-299253.66
2026-11-01,Switzerland,DACH,Industrial Solutions,External Services,Forecast,-103190.92
2026-11-01,Switzerland,DACH,Industrial Solutions,Travel Expenses,Forecast,-24823.84
2026-11-01,Switzerland,DACH,Industrial Solutions,IT Expenses,Forecast,-20731.59
2026-11-01,Switzerland,DACH,Industrial Solutions,Other Operating Expenses,Forecast,-38464.09
2026-11-01,Switzerland,DACH,Industrial Solutions,Depreciation,Forecast,-72328.27
2026-11-01,Switzerland,DACH,Industrial Solutions,Other Operating Income,Forecast,8187.91
2026-11-01,Switzerland,DACH,Services,Revenue,Actual,1249828.84
2026-11-01,Switzerland,DACH,Services,Material Costs,Actual,-226005.79
2026-11-01,Switzerland,DACH,Services,Production Costs,Actual,-100447.02
2026-11-01,Switzerland,DACH,Services,Personnel Costs,Actual,-295063.11
2026-11-01,Switzerland,DACH,Services,External Services,Actual,-94169.08
2026-11-01,Switzerland,DACH,Services,Travel Expenses,Actual,-14808.96
2026-11-01,Switzerland,DACH,Services,IT Expenses,Actual,-12022.18
2026-11-01,Switzerland,DACH,Services,Other Operating Expenses,Actual,-23309.29
2026-11-01,Switzerland,DACH,Services,Depreciation,Actual,-24996.58
2026-11-01,Switzerland,DACH,Services,Other Operating Income,Actual,4753.81
2026-11-01,Switzerland,DACH,Services,Revenue,Budget,1298158.59
2026-11-01,Switzerland,DACH,Services,Material Costs,Budget,-233668.55
2026-11-01,Switzerland,DACH,Services,Production Costs,Budget,-103852.69
2026-11-01,Switzerland,DACH,Services,Personnel Costs,Budget,-305067.27
2026-11-01,Switzerland,DACH,Services,External Services,Budget,-97361.89
2026-11-01,Switzerland,DACH,Services,Travel Expenses,Budget,-15301.58
2026-11-01,Switzerland,DACH,Services,IT Expenses,Budget,-13074.62
